Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0055002	striated muscle cell development	 	1.195E-4	8.190E-1	6.659E-3	6.266E-2	20	235	OBSCN,ACTC1,PLOD2,SGCD,TCAP,SCUBE1,CSRP2,ASB2,NEB,PYGM,NRAP,HDAC5,KRT19,CAV2,EDN1,TGFBI,WFIKKN2,SPRY4,AKAP13,TNNT2
GO: Biological Process	GO:0048048	embryonic eye morphogenesis	 	1.271E-4	8.708E-1	7.023E-3	6.608E-2	11	86	TWIST1,FZD8,FOXF2,NID2,WNT5A,MAB21L2,SIX3,AFAP1L2,ZNF503,EFNB1,PAX6
GO: Biological Process	GO:0060638	mesenchymal-epithelial cell signaling	 	1.331E-4	9.119E-1	7.181E-3	6.757E-2	4	9	MET,TNC,WNT5A,WNT2B
GO: Biological Process	GO:0010840	regulation of circadian sleep/wake cycle, wakefulness	 	1.331E-4	9.119E-1	7.181E-3	6.757E-2	4	9	NLGN1,PITPNC1,PTGER3,PTGER4
GO: Biological Process	GO:0021960	anterior commissure morphogenesis	 	1.331E-4	9.119E-1	7.181E-3	6.757E-2	4	9	TSKU,DCC,BHLHE22,NR2E1
GO: Biological Process	GO:0042692	muscle cell differentiation	 	1.360E-4	9.320E-1	7.281E-3	6.851E-2	37	583	OBSCN,ACTC1,EHD2,FZD7,MET,ADRA1A,AGT,PLOD2,FOXF2,TSHZ3,CYP26B1,SGCD,ITGA8,TCAP,SCUBE1,CSRP2,SMARCA2,HAMP,ASB2,NEB,PYGM,NPNT,NRAP,HDAC5,KRT19,CAMK2D,CAST,CAV2,EDN1,NR2F2,TGFBI,CITED4,VWA5A,WFIKKN2,SPRY4,AKAP13,TNNT2
GO: Biological Process	GO:0060537	muscle tissue development	 	1.372E-4	9.399E-1	7.286E-3	6.856E-2	39	627	ACTC1,MEIS1,TWIST1,FZD7,MET,ADRA1A,AGT,PLOD2,SEMA3C,TSHZ3,COL11A1,CYP26B1,SGCD,WNT5A,ITGA8,TCAP,TIPARP,CSRP2,MYH15,HAMP,ASB2,MYO5B,ITGA7,NEB,ADAMTS9,PYGM,TCF7L2,NRAP,HDAC5,DSP,CAMK2D,CAV2,EDN1,NR2F2,VWA5A,SPRY4,AKAP13,TNNT2,MARCKS
GO: Biological Process	GO:0006939	smooth muscle contraction	 	1.389E-4	9.515E-1	7.319E-3	6.887E-2	14	133	PDE4B,ADRA1A,AGT,TSHZ3,HTR7,PTGER3,PTGER4,BDKRB2,SULF1,NPNT,DRD2,EDN1,CD38,CALCRL
GO: Biological Process	GO:0035051	cardiocyte differentiation	 	1.420E-4	9.729E-1	7.427E-3	6.988E-2	20	238	ACTC1,TWIST1,FZD7,MET,ADRA1A,AGT,SEMA3C,SGCD,TCAP,HAMP,ASB2,NEB,NRP1,NRAP,CAMK2D,EDN1,NR2F2,SEMA3D,VWA5A,AKAP13
GO: Biological Process	GO:0030036	actin cytoskeleton organization	 	1.437E-4	9.849E-1	7.462E-3	7.021E-2	48	831	OBSCN,ACTC1,PARVB,EHD2,SPTBN5,MET,SLIT2,ANTXR1,PLEKHH2,KLHL1,PRR5,TCAP,PDLIM4,ARHGAP6,ARHGDIB,CSRP2,PARVA,ASB2,SWAP70,MYO5B,MYO7A,SPTB,NEB,PTGER4,MYO5C,NRP1,RTKN2,VILL,BST2,ARHGAP25,DIAPH3,TMSB15A,NRAP,THSD7A,KRT19,TMSB15B,CASP5,SEMA5A,EDN1,LIMK2,SH3PXD2B,ELMO3,AKAP13,TNNT2,MARCKS,FRMD3,EPHA3,EPHA5
GO: Biological Process	GO:0006875	cellular metal ion homeostasis	 	1.482E-4	1.000E0	7.636E-3	7.185E-2	42	696	VAPB,OPN4,RAMP3,ADCYAP1,RYR3,ADRA1A,AGT,TMEM38A,TRPV2,CNGB1,SLC30A10,HTR2C,WFS1,WNT5A,MT1F,SCARA5,HAMP,IL1B,ATP2B3,SWAP70,PTGER3,PTGER4,BDKRB2,INPP4B,KCNA5,ATP2C2,PYGM,NMB,KNG1,DRD2,CALB2,GPR20,LPAR5,CAMK2D,NUCB2,CAV2,EDN1,GSTM5,TMTC4,P2RY6,CD38,HRH3
GO: Biological Process	GO:0048839	inner ear development	 	1.502E-4	1.000E0	7.680E-3	7.227E-2	26	355	EPHB2,EYA4,CEBPA,CEBPD,HLA-A,HLA-B,ESRRG,HLA-F,CHM,TLX2,CLIC5,PRRX1,COL11A1,WNT5A,ITGA8,TCAP,ZIC1,TSKU,FRZB,MYO7A,PAX8,NR4A3,TECTA,OTX1,TMEM132E,CDH11
GO: Biological Process	GO:0072359	circulatory system development	 	1.523E-4	1.000E0	7.729E-3	7.272E-2	87	1780	EPHB2,PCSK5,EYA4,RAMP3,DHRS3,HLA-F,ACTC1,RCSD1,CHI3L1,CHM,MEIS1,MEIS2,TWIST1,OVOL2,FZD7,FZD8,MET,SLIT2,MFGE8,ADRA1A,AGT,ANTXR1,PLAU,FOXF2,COL5A1,SEMA3C,PRRX1,COL11A1,CIB1,SGCD,WNT5A,WNT7A,WNT2B,NLGN1,TCAP,TIPARP,PDLIM4,PLCD3,MT1F,SCUBE1,WTIP,PDGFD,PARVA,SMARCA2,HAMP,ASB2,IL1B,CTSZ,ADAM19,MYO5B,ITGA7,NEB,PTGER3,PTGER4,NRP1,RASIP1,ADAMTS9,PAX8,SULF1,NPNT,TCF7L2,NRAP,HDAC5,THSD7A,DSP,CAMK2D,GRK5,SEMA5A,EDN1,NR2F2,LGALS1,LGALS8,GREM2,TGFBI,SEMA3D,SH3PXD2B,VWA5A,CCBE1,TLL1,NR2E1,AKAP13,PAX6,CALCRL,TNNT2,MARCKS,CDH13,EPHA3
GO: Biological Process	GO:0030048	actin filament-based movement	 	1.562E-4	1.000E0	7.868E-3	7.404E-2	16	168	PDE4B,WIPF3,ACTC1,SGCD,TCAP,PARVA,MYO5B,MYO7A,NEB,PTGER3,MYO5C,KCNA5,HCN4,DSP,CAMK2D,TNNT2
GO: Biological Process	GO:0051051	negative regulation of transport	 	1.613E-4	1.000E0	8.066E-3	7.589E-2	37	588	EPHB2,HLA-A,HLA-B,HLA-F,ADCYAP1,TWIST1,HTR7,ACVR1C,CARTPT,STXBP6,SLN,LRRTM2,HAMP,IL1B,GABRE,INHBA,BARD1,PTGER3,PTGER4,BMP8B,KCNA5,BST2,NMB,PID1,TRIM15,DRD2,CAMK2D,NUCB2,OSTN,GRM7,EDN1,SIAH3,GSTM5,GAL,LRPAP1,HRH3,EPHA3
GO: Biological Process	GO:0055082	cellular chemical homeostasis	 	1.688E-4	1.000E0	8.383E-3	7.888E-2	55	1000	VAPB,CDKN2A,OPN4,RAMP3,ADCYAP1,RYR3,MET,ADRA1A,AGT,TMEM38A,TRPV2,PLAU,CNGB1,SLC30A10,UNC13B,RHCG,HTR2C,WFS1,WNT5A,CARTPT,MT1F,SCARA5,HAMP,IL1B,ATP2B3,SWAP70,PTGER3,PTGER4,BDKRB2,INPP4B,KCNA5,ATP2C2,PYGM,NMB,KNG1,NPTX1,DRD2,TCF7L2,CALB2,GPR20,LPAR5,CAMK2D,NUCB2,CAV2,EDN1,LGALS1,GSTM5,TMTC4,P2RY6,GPR68,CD38,PAX6,PCK2,HRH3,EPHA5
GO: Biological Process	GO:0031076	embryonic camera-type eye development	 	1.734E-4	1.000E0	8.550E-3	8.045E-2	11	89	TWIST1,FZD8,FOXF2,NID2,WNT5A,MAB21L2,SIX3,AFAP1L2,ZNF503,EFNB1,PAX6
GO: Biological Process	GO:0007601	visual perception	 	1.877E-4	1.000E0	9.189E-3	8.646E-2	20	243	EYA4,OPN4,IRX5,DHRS3,CHM,CLIC5,PCDH19,CNGB1,COL11A1,WFS1,SIX3,CRYBG3,MYO7A,SLC17A6,LAMB1,SEMA5A,CRB1,TGFBI,NR2E1,PAX6
GO: Biological Process	GO:2000026	regulation of multicellular organismal development	 	1.943E-4	1.000E0	9.444E-3	8.887E-2	84	1717	EPHB2,CDKN2A,IRX5,HLA-B,MBP,HLA-F,ETV5,CHI3L1,PHLDA2,MEIS1,ADCYAP1,MEIS2,TWIST1,TLX2,OVOL2,CISH,MET,SLIT2,MGP,H4C12,AGT,TRPV2,HES6,FLRT1,HSPA1A,ISLR2,SEMA3C,CIB1,CYP26B1,LRRN1,TNC,WNT3,WNT5A,WNT7A,WNT2B,NLGN1,CARTPT,ARHGAP4,ISG15,FRZB,CAPRIN2,LRRTM2,FAM9B,HAMP,IL1B,RELN,SWAP70,MYO5B,INHBA,FSTL4,DCC,PTGER3,PTGER4,INPP4B,NRP1,RGMA,NELL1,ADAMTS9,PAX8,SULF1,DLX1,DLX2,IL33,AMIGO2,DRD2,TCF7L2,RBP1,OSTN,LAMA2,LAMA3,NR4A3,SEMA5A,GRID2,EDN1,LGALS1,GAL,SEMA3D,CCBE1,CD86,GPR68,NR2E1,PAX6,MARCKS,TPBG
GO: Biological Process	GO:0048675	axon extension	 	2.099E-4	1.000E0	1.013E-2	9.528E-2	17	190	SLIT2,TRPV2,ISLR2,SEMA3C,TNC,WNT3,WNT5A,ARHGAP4,MYO5B,FSTL4,DCC,PCDH17,NRP1,THSD7A,SEMA5A,SEMA3D,TTL
GO: Biological Process	GO:0042746	circadian sleep/wake cycle, wakefulness	 	2.160E-4	1.000E0	1.022E-2	9.617E-2	4	10	NLGN1,PITPNC1,PTGER3,PTGER4
GO: Biological Process	GO:0007389	pattern specification process	 	2.178E-4	1.000E0	1.022E-2	9.617E-2	48	846	PCSK5,RCSD1,MEIS1,MEIS2,TWIST1,OVOL2,FZD8,HES6,SEMA3C,CYP26B1,SGCD,WNT3,WNT5A,WNT7A,WNT2B,ACVR1C,SIX3,TCAP,ZIC1,WTIP,GLCE,CAPRIN2,SOX1,RELN,NRP1,PAX8,SULF1,BHLHE22,DLX1,DLX2,TCF7L2,FRAT1,GRK5,LAMB1,TDRD1,EDN1,NR2F2,GREM2,OTX1,EFNB1,TLL1,SP5,TSHZ1,PAX6,CALCRL,PCDH8,EPHA3,TPBG
GO: Biological Process	GO:0055006	cardiac cell development	 	2.216E-4	1.000E0	1.022E-2	9.617E-2	14	139	ACTC1,MET,ADRA1A,AGT,SGCD,TCAP,HAMP,ASB2,NEB,NRAP,CAMK2D,EDN1,NR2F2,AKAP13
GO: Biological Process	GO:1902284	neuron projection extension involved in neuron projection guidance	 	2.221E-4	1.000E0	1.022E-2	9.617E-2	8	50	SLIT2,SEMA3C,WNT3,WNT5A,DCC,NRP1,SEMA5A,SEMA3D
GO: Biological Process	GO:0048846	axon extension involved in axon guidance	 	2.221E-4	1.000E0	1.022E-2	9.617E-2	8	50	SLIT2,SEMA3C,WNT3,WNT5A,DCC,NRP1,SEMA5A,SEMA3D
GO: Biological Process	GO:0106030	neuron projection fasciculation	 	2.222E-4	1.000E0	1.022E-2	9.617E-2	7	38	EPHB2,TNC,WNT5A,NRP1,SEMA5A,SEMA3D,EPHA3
GO: Biological Process	GO:0007413	axonal fasciculation	 	2.222E-4	1.000E0	1.022E-2	9.617E-2	7	38	EPHB2,TNC,WNT5A,NRP1,SEMA5A,SEMA3D,EPHA3
GO: Biological Process	GO:0009914	hormone transport	 	2.248E-4	1.000E0	1.027E-2	9.661E-2	29	426	TTR,ADCYAP1,AGT,VGF,RPH3AL,HTR2C,ACVR1C,CARTPT,IL1B,INHBA,PTGER3,PTGER4,BMP8B,KCNA5,PAX8,SLC22A10,NMB,DRD2,TCF7L2,NUCB2,GRP,EDN1,SLC22A9,GAL,GPR68,CD38,PAX6,PCK2,EPHA5
GO: Biological Process	GO:0051146	striated muscle cell differentiation	 	2.324E-4	1.000E0	1.051E-2	9.893E-2	31	469	OBSCN,ACTC1,EHD2,FZD7,MET,ADRA1A,AGT,PLOD2,CYP26B1,SGCD,TCAP,SCUBE1,CSRP2,HAMP,ASB2,NEB,PYGM,NRAP,HDAC5,KRT19,CAMK2D,CAST,CAV2,EDN1,NR2F2,TGFBI,VWA5A,WFIKKN2,SPRY4,AKAP13,TNNT2
GO: Biological Process	GO:0050953	sensory perception of light stimulus	 	2.332E-4	1.000E0	1.051E-2	9.893E-2	20	247	EYA4,OPN4,IRX5,DHRS3,CHM,CLIC5,PCDH19,CNGB1,COL11A1,WFS1,SIX3,CRYBG3,MYO7A,SLC17A6,LAMB1,SEMA5A,CRB1,TGFBI,NR2E1,PAX6
GO: Biological Process	GO:0048878	chemical homeostasis	 	2.392E-4	1.000E0	1.071E-2	1.008E-1	73	1452	VAPB,CDKN2A,OPN4,CEBPA,RAMP3,ADCYAP1,RYR3,MET,ADRA1A,AGT,TMEM38A,TRPV2,PLAU,CNGB1,SLC30A10,UNC13B,VGF,RHCG,CYP26B1,RPH3AL,HTR2C,WFS1,SGCD,WNT5A,POU3F3,TSKU,CARTPT,MT1F,ASGR2,SCARA5,HAMP,IL1B,FAM20A,ATP2B3,SWAP70,MYO5B,ACSM1,PTGER3,PTGER4,BDKRB2,INPP4B,KCNA5,MALL,ATP2C2,PYGM,NMB,KNG1,CA4,NPTX1,DRD2,TCF7L2,CALB2,GPR20,LPAR5,HCN4,CAMK2D,RBP1,NUCB2,OAS1,CAV2,EDN1,LGALS1,GSTM5,TMTC4,P2RY6,GPR68,LPL,CD38,PAX6,CALCRL,PCK2,HRH3,EPHA5
GO: Biological Process	GO:0008284	positive regulation of cell population proliferation	 	2.466E-4	1.000E0	1.097E-2	1.033E-1	60	1135	HLA-A,HLA-F,ETV5,MEIS1,ADCYAP1,MEIS2,TWIST1,TNFRSF4,FZD7,MFGE8,AGT,PLAU,PRRX1,CIB1,TNC,WNT5A,WNT7A,POU3F3,MAB21L2,MST1R,TNFSF13B,PDGFD,CST3,CST5,IL1B,CTSZ,CCDC88B,PTGER4,NRP1,BLM,RASIP1,RTKN2,KCNA5,BST2,SULF1,LBH,NMB,PID1,KNG1,DRD2,TCF7L2,HDAC5,CAMK2D,GRK5,LAMB1,NR4A3,SEMA5A,CAV2,PRC1,EDN1,CD6,EFNB1,P2RY6,CD86,CD38,NR2E1,PAX6,CALCRL,CDH13,HRH3
GO: Biological Process	GO:0001763	morphogenesis of a branching structure	 	2.576E-4	1.000E0	1.139E-2	1.072E-1	21	268	ETV5,MET,SLIT2,MGP,AGT,SEMA3C,TNC,WNT5A,WNT2B,IL1B,CTSZ,NRP1,RASIP1,PAX8,SULF1,DLX2,NPNT,DRD2,SEMA5A,EDN1,TNNT2
GO: Biological Process	GO:0048843	negative regulation of axon extension involved in axon guidance	 	2.648E-4	1.000E0	1.163E-2	1.094E-1	6	28	SEMA3C,WNT3,WNT5A,NRP1,SEMA5A,SEMA3D
GO: Biological Process	GO:1901890	positive regulation of cell junction assembly	 	2.686E-4	1.000E0	1.172E-2	1.103E-1	13	125	EPHB2,AGT,FLRT1,LRRN1,TNC,WNT7A,NLGN1,LRRTM2,FAM9B,NRP1,AMIGO2,GRID2,TPBG
GO: Biological Process	GO:1903531	negative regulation of secretion by cell	 	2.809E-4	1.000E0	1.217E-2	1.145E-1	18	213	HLA-A,HLA-B,HLA-F,HTR7,ACVR1C,CARTPT,STXBP6,IL1B,INHBA,PTGER3,BMP8B,NMB,DRD2,NUCB2,GRM7,EDN1,GAL,HRH3
GO: Biological Process	GO:0048638	regulation of developmental growth	 	2.824E-4	1.000E0	1.217E-2	1.145E-1	30	453	MEIS1,SLIT2,CPNE6,AGT,TRPV2,ISLR2,SEMA3C,TNC,WNT3,WNT5A,ARHGAP4,HAMP,MYO5B,FSTL4,DCC,PTGER4,NRP1,GHR,RGMA,SOCS2,DIO3,SLC23A2,DRD2,TCF7L2,OSTN,SEMA5A,EDN1,SEMA3D,SH3PXD2B,TTL
GO: Biological Process	GO:0099643	signal release from synapse	 	3.031E-4	1.000E0	1.290E-2	1.214E-1	19	233	SYN3,ADRA1A,UNC13B,HTR2C,HTR7,WNT7A,NLGN1,SYT10,CADPS2,GAD1,NAAA,CPLX2,PTGER4,DRD2,SYT6,GRM4,GRM7,UNC13C,HRH3
GO: Biological Process	GO:0007269	neurotransmitter secretion	 	3.031E-4	1.000E0	1.290E-2	1.214E-1	19	233	SYN3,ADRA1A,UNC13B,HTR2C,HTR7,WNT7A,NLGN1,SYT10,CADPS2,GAD1,NAAA,CPLX2,PTGER4,DRD2,SYT6,GRM4,GRM7,UNC13C,HRH3
GO: Biological Process	GO:0050803	regulation of synapse structure or activity	 	3.064E-4	1.000E0	1.296E-2	1.220E-1	22	291	EPHB2,ETV5,FLRT1,LRRN1,TNC,WNT5A,WNT7A,NLGN1,CAPRIN2,LRRTM2,FAM9B,MX2,RELN,MYO5B,AMIGO2,SLC17A6,NPTX1,DRD2,GRID2,PCDH8,MARCKS,TPBG
GO: Biological Process	GO:0035176	social behavior	 	3.178E-4	1.000E0	1.336E-2	1.257E-1	9	66	PTCHD1,PNMT,IL1B,GAD1,RELN,ULK4,GRID1,GRP,NR2E1
GO: Biological Process	GO:0021895	cerebral cortex neuron differentiation	 	3.245E-4	1.000E0	1.356E-2	1.276E-1	6	29	GDPD5,DLX1,DLX2,DRD2,LHX6,NR2E1
GO: Biological Process	GO:1990504	dense core granule exocytosis	 	3.305E-4	1.000E0	1.365E-2	1.284E-1	4	11	UNC13B,CADPS2,SYT6,UNC13C
GO: Biological Process	GO:0031032	actomyosin structure organization	 	3.306E-4	1.000E0	1.365E-2	1.284E-1	21	273	OBSCN,ACTC1,MET,TCAP,PDLIM4,ARHGAP6,CSRP2,ASB2,NEB,PTGER4,NRP1,RTKN2,TMSB15A,NRAP,KRT19,TMSB15B,EDN1,SH3PXD2B,AKAP13,TNNT2,FRMD3
GO: Biological Process	GO:0021537	telencephalon development	 	3.329E-4	1.000E0	1.366E-2	1.285E-1	25	353	EPHB2,SLIT2,WNT5A,POU3F3,ACVR1C,SIX3,TSKU,BCL11B,RELN,INHBA,BCL2A1,DCC,NEFH,BHLHE22,ULK4,DLX1,DLX2,SLC17A6,DRD2,LAMB1,NR4A3,LHX6,NR2E1,PAX6,EPHA5
GO: Biological Process	GO:0010518	positive regulation of phospholipase activity	 	3.372E-4	1.000E0	1.369E-2	1.288E-1	15	162	ADRA1A,AGT,PLA2G5,HTR2C,ARHGAP6,GNA14,PTGER3,DRD2,GPR20,LPAR5,GRP,EDN1,P2RY6,CD86,MARCKS
GO: Biological Process	GO:0051963	regulation of synapse assembly	 	3.392E-4	1.000E0	1.369E-2	1.288E-1	13	128	EPHB2,FLRT1,LRRN1,TNC,WNT5A,WNT7A,NLGN1,LRRTM2,FAM9B,AMIGO2,NPTX1,GRID2,TPBG
GO: Biological Process	GO:0019229	regulation of vasoconstriction	 	3.398E-4	1.000E0	1.369E-2	1.288E-1	11	96	KCNMB2,ADRA1A,AGT,HSPA1A,HTR2C,HTR7,PTGER3,BDKRB2,KCNA5,EDN1,CD38
GO: Biological Process	GO:0044057	regulation of system process	 	3.417E-4	1.000E0	1.369E-2	1.288E-1	44	770	VAPB,KCNMB2,PDE4B,IRX5,PARVB,RYR3,ADRA1A,AGT,TMEM38A,HSPA1A,UNC13B,TSHZ3,HTR2C,HTR7,WNT7A,NLGN1,GTF2IRD1,CARTPT,SLN,ZFHX2,HAMP,ATP2B3,CACNA2D3,RELN,INHBA,PTGER3,PTGER4,BDKRB2,KCNA5,IL33,NPNT,NPTX1,DRD2,NPTX2,HCN4,DSP,CAMK2D,NR4A3,EDN1,GAL,CD38,GSG1L,CALCRL,TNNT2
GO: Biological Process	GO:0060041	retina development in camera-type eye	 	3.579E-4	1.000E0	1.426E-2	1.342E-1	28	417	IRX5,OBSCN,CHM,MEIS1,SPTBN5,TYRP1,MAB21L2,SIX3,ZIC1,PALS2,ATP2B3,FJX1,VWDE,PCDH17,NRP1,ARL6IP1,BHLHE22,DIO3,DLX1,DLX2,SLC17A6,CRB1,OTX1,NR2E1,PAX6,CDH6,CDH11,MARCKS
GO: Biological Process	GO:0046883	regulation of hormone secretion	 	3.622E-4	1.000E0	1.430E-2	1.346E-1	25	355	ADCYAP1,AGT,RPH3AL,HTR2C,ACVR1C,CARTPT,IL1B,INHBA,PTGER3,PTGER4,BMP8B,KCNA5,PAX8,NMB,DRD2,TCF7L2,NUCB2,GRP,EDN1,GAL,GPR68,CD38,PAX6,PCK2,EPHA5
GO: Biological Process	GO:0042749	regulation of circadian sleep/wake cycle	 	3.632E-4	1.000E0	1.430E-2	1.346E-1	7	41	OPN4,HTR7,NLGN1,PITPNC1,PTGER3,PTGER4,DRD2
GO: Biological Process	GO:0050877	nervous system process	 	3.671E-4	1.000E0	1.433E-2	1.349E-1	81	1675	EPHB2,KCNMB2,RTP1,EYA4,OPN4,IRX5,CEBPA,DHRS3,INSYN1,MBP,CHM,ADCYAP1,MEIS2,MET,PTCHD1,ADRA1A,CLIC5,OR6C76,PCDH19,AGT,SCN9A,TRPV2,CNGB1,UNC13B,TSHZ3,COL11A1,DEAF1,HTR2C,PNMT,HTR7,WFS1,WNT7A,ITGA8,IGDCC3,NLGN1,SIX3,SYT10,PDLIM4,CARTPT,ZFHX2,CRYBG3,IL1B,GABRE,GABRG1,RELN,MYO7A,LXN,BDKRB2,COCH,GLRA2,ULK4,CAMTA1,IL33,SLC17A6,NPTX1,DRD2,NPTX2,LAMB1,PKD2L1,NR4A3,SEMA5A,GRID2,TECTA,GPR88,GRM4,GRM7,EDN1,CRB1,GSTM5,TGFBI,TMTC4,P2RX6,TMEM132E,NR2E1,PAX6,GSG1L,PC,PCDH8,HRH3,RCAN2,TPBG
GO: Biological Process	GO:0009968	negative regulation of signal transduction	 	3.682E-4	1.000E0	1.433E-2	1.349E-1	77	1574	EPHB2,PIK3AP1,EYA4,PDE4B,DHRS3,HLA-F,DACT2,OBSCN,LY96,ONECUT1,TWIST1,TNFRSF4,OVOL2,CISH,MET,SLIT2,ADRA1A,ZNRF3,AGT,HSPA1A,ONECUT2,CIB1,HTR1E,CYP26B1,DHX58,RPH3AL,WFS1,VASN,WNT5A,OLFM4,DGKD,PYDC1,SIX3,TSKU,WTIP,FRZB,DACT3,SIGLEC11,IL1B,KIF26A,FSTL4,DCC,PDE10A,PITPNC1,PTGER3,PMEPA1,BDKRB2,NRP1,SOCS2,GDPD5,RASIP1,RTKN2,PXDN,PTPRE,SULF1,LBH,DLX1,ARHGAP25,DLX2,PID1,KNG1,DRD2,TCF7L2,GRK5,NUCB2,CAV2,GRM4,GRM7,EDN1,GREM2,TLE1,WFIKKN2,SPRY4,LRPAP1,HRH3,TPBG,HELLS
GO: Biological Process	GO:0009725	response to hormone	 	3.733E-4	1.000E0	1.445E-2	1.360E-1	67	1325	PCSK1,PCSK5,RERG,CEBPA,RAMP3,ESRRG,MBP,ADCYAP1,MET,SLIT2,TYRP1,MFGE8,ADRA1A,MGP,AGT,PLOD2,SLC30A10,ALPL,VGF,PNMT,HTR7,TNC,FOSB,WNT5A,WNT7A,ACVR1C,HAMP,IL1B,CACNA2D3,RELN,INHBA,PTGER3,PTGER4,PMEPA1,ARID5A,GHR,SOCS2,GPR83,PTPRE,PAX8,LBH,PID1,CA4,RAB12,HDAC5,HCN4,KRT19,NUCB2,GPX3,OSTN,NR4A3,GRIK4,CAV2,EDN1,GAL,CITED4,P2RY6,TK1,LPL,CD38,NR2E1,AKAP13,PAX6,MARCKS,PCK2,EPHA3,EPHA5
GO: Biological Process	GO:0048738	cardiac muscle tissue development	 	3.844E-4	1.000E0	1.480E-2	1.392E-1	24	336	ACTC1,MEIS1,FZD7,MET,ADRA1A,AGT,COL11A1,SGCD,WNT5A,TCAP,HAMP,ASB2,MYO5B,NEB,ADAMTS9,NRAP,DSP,CAMK2D,EDN1,NR2F2,VWA5A,AKAP13,TNNT2,MARCKS
GO: Biological Process	GO:0007160	cell-matrix adhesion	 	3.915E-4	1.000E0	1.499E-2	1.410E-1	20	257	CDKN2A,PCSK5,PARVB,ONECUT1,AGT,PLAU,ONECUT2,NID2,CIB1,ITGA8,ARHGAP6,SKAP1,ITGA7,NRP1,ADAMTS9,NPNT,STON1,TECTA,CDH13,EPHA3
GO: Biological Process	GO:0051703	biological process involved in intraspecies interaction between organisms	 	3.989E-4	1.000E0	1.519E-2	1.429E-1	9	68	PTCHD1,PNMT,IL1B,GAD1,RELN,ULK4,GRID1,GRP,NR2E1
GO: Biological Process	GO:0048705	skeletal system morphogenesis	 	4.168E-4	1.000E0	1.578E-2	1.485E-1	28	421	IRX5,DHRS3,MEIS1,MEIS2,TWIST1,MGP,ALPL,COL10A1,PRRX1,COL11A1,CYP26B1,COL27A1,WNT7A,ITGA8,MAB21L2,TIPARP,TSKU,GHR,SULF1,LBH,DLX1,DLX2,OSTN,CASP5,EDN1,SEMA3D,SH3PXD2B,SP5
GO: Biological Process	GO:0022603	regulation of anatomical structure morphogenesis	 	4.523E-4	1.000E0	1.703E-2	1.602E-1	62	1211	EPHB2,MBP,HLA-F,ETV5,PARVB,CHI3L1,MEIS1,TWIST1,TLX2,FZD7,MET,SLIT2,CPNE6,ZNRF3,AGT,TRPV2,ISLR2,SEMA3C,CIB1,TNC,WNT3,WNT5A,WNT7A,WNT2B,OLFM4,NLGN1,ARHGAP4,WTIP,TNFSF13B,CAPRIN2,PARVA,CST3,CST5,WNT10A,FAM9B,IL1B,RELN,MYO5B,FSTL4,PALMD,DCC,ITGA7,PTGER3,PTGER4,NRP1,RGMA,COCH,ADAMTS9,PAX8,SULF1,SLC23A2,PID1,OSTN,SEMA5A,UST,EDN1,SEMA3D,CCBE1,SPRY4,NR2E1,MARCKS,TPBG
GO: Biological Process	GO:0060191	regulation of lipase activity	 	4.562E-4	1.000E0	1.708E-2	1.607E-1	17	203	PCSK5,ADRA1A,AGT,PLA2G5,HTR2C,ARHGAP6,GNA14,PTGER3,DRD2,GPR20,LPAR5,GRP,EDN1,P2RY6,CD86,LPL,MARCKS
GO: Biological Process	GO:0090276	regulation of peptide hormone secretion	 	4.629E-4	1.000E0	1.724E-2	1.622E-1	21	280	ADCYAP1,RPH3AL,HTR2C,ACVR1C,CARTPT,IL1B,PTGER3,PTGER4,BMP8B,KCNA5,PAX8,DRD2,TCF7L2,NUCB2,GRP,GAL,GPR68,CD38,PAX6,PCK2,EPHA5
GO: Biological Process	GO:0021892	cerebral cortex GABAergic interneuron differentiation	 	4.828E-4	1.000E0	1.783E-2	1.678E-1	4	12	DLX1,DLX2,DRD2,LHX6
GO: Biological Process	GO:0046888	negative regulation of hormone secretion	 	4.844E-4	1.000E0	1.783E-2	1.678E-1	11	100	ACVR1C,CARTPT,IL1B,INHBA,PTGER3,BMP8B,NMB,DRD2,NUCB2,EDN1,GAL
GO: Biological Process	GO:0061061	muscle structure development	 	4.867E-4	1.000E0	1.783E-2	1.678E-1	51	948	OBSCN,ETV1,ACTC1,TWIST1,EHD2,FZD7,MET,ADRA1A,AGT,PLOD2,FOXF2,TSHZ3,COL11A1,CYP26B1,SGCD,WNT5A,ITGA8,TCAP,PDLIM4,SCUBE1,CSRP2,SMARCA2,MYH15,HAMP,ASB2,MYO5B,ITGA7,NEB,PYGM,NPNT,TCF7L2,NRAP,HDAC5,DSP,KRT19,CAMK2D,CAST,LAMA2,LAMB1,CAV2,EDN1,NR2F2,LGALS1,TGFBI,CITED4,VWA5A,WFIKKN2,SPRY4,AKAP13,TNNT2,MARCKS
GO: Biological Process	GO:0014911	positive regulation of smooth muscle cell migration	 	4.964E-4	1.000E0	1.809E-2	1.702E-1	9	70	PCSK5,AGT,PLAU,PDGFD,PTGER4,NRP1,CAMK2D,NR4A3,P2RY6
